Date,Close,Mean,Median,Up/Down,Gain%/Loss%
1969-07-09,861.62,791.35,819.23,-8.73,-1.0
1969-07-10,847.79,791.37,819.36,-13.83,-1.61
1969-07-11,852.25,791.4,819.48,4.46,0.53
1969-07-14,843.14,791.42,819.59,-9.11,-1.07
1969-07-15,841.13,791.44,819.69,-2.01,-0.24
1969-07-16,849.34,791.46,819.8,8.21,0.98
1969-07-17,853.09,791.49,819.95,3.75,0.44
1969-07-18,845.92,791.51,820.11,-7.17,-0.84
1969-07-22,834.02,791.53,820.18,-11.9,-1.41
1969-07-23,827.95,791.55,820.25,-6.07,-0.73
1969-07-24,826.53,791.56,820.25,-1.42,-0.17
1969-07-25,818.06,791.57,820.25,-8.47,-1.02
1969-07-28,806.23,791.58,820.18,-11.83,-1.45
1969-07-29,801.96,791.58,820.11,-4.27,-0.53
1969-07-30,803.58,791.59,819.95,1.62,0.2
1969-07-31,815.47,791.6,819.8,11.89,1.48
1969-08-01,826.59,791.61,819.95,11.12,1.36
1969-08-04,822.58,791.62,820.11,-4.01,-0.49
1969-08-05,821.23,791.64,820.18,-1.35,-0.16
1969-08-06,825.88,791.65,820.25,4.65,0.57
1969-08-07,826.27,791.67,820.25,0.39,0.05
1969-08-08,824.46,791.68,820.25,-1.81,-0.22
1969-08-11,819.83,791.69,820.25,-4.63,-0.56
1969-08-12,812.96,791.7,820.25,-6.87,-0.84
1969-08-13,809.13,791.71,820.18,-3.83,-0.47
1969-08-14,813.23,791.72,820.11,4.1,0.51
1969-08-15,820.88,791.73,820.18,7.65,0.94
1969-08-18,827.68,791.74,820.25,6.8,0.83
1969-08-19,833.69,791.76,820.25,6.01,0.73
1969-08-20,833.22,791.78,820.25,-0.47,-0.06
1969-08-21,834.87,791.8,820.39,1.65,0.2
1969-08-22,837.25,791.82,820.54,2.38,0.29
1969-08-25,831.44,791.83,820.55,-5.81,-0.69
1969-08-26,823.52,791.85,820.56,-7.92,-0.95
1969-08-27,824.78,791.86,820.71,1.26,0.15
1969-08-28,828.41,791.87,820.87,3.63,0.44
1969-08-29,836.72,791.89,820.87,8.31,1.0
1969-09-02,837.78,791.91,820.87,1.06,0.13
1969-09-03,835.67,791.93,820.87,-2.11,-0.25
1969-09-04,825.3,791.94,820.87,-10.37,-1.24
1969-09-05,819.5,791.96,820.87,-5.8,-0.7
1969-09-08,811.84,791.96,820.87,-7.66,-0.93
1969-09-09,815.67,791.97,820.87,3.83,0.47
1969-09-10,828.01,791.99,820.87,12.34,1.51
1969-09-11,825.77,792.0,820.87,-2.24,-0.27
1969-09-12,824.25,792.02,820.87,-1.52,-0.18
1969-09-15,830.45,792.03,820.88,6.2,0.75
1969-09-16,831.64,792.05,820.88,1.19,0.14
1969-09-17,826.56,792.06,821.06,-5.08,-0.61
1969-09-18,831.57,792.08,821.23,5.01,0.61
1969-09-19,830.39,792.09,821.27,-1.18,-0.14
1969-09-22,831.77,792.11,821.31,1.38,0.17
1969-09-23,834.81,792.13,821.31,3.04,0.37
1969-09-24,834.68,792.15,821.31,-0.13,-0.02
1969-09-25,829.92,792.16,821.33,-4.76,-0.57
1969-09-26,824.18,792.18,821.35,-5.74,-0.69
1969-09-29,818.04,792.19,821.33,-6.14,-0.74
1969-09-30,813.09,792.19,821.31,-4.95,-0.61
1969-10-01,806.89,792.2,821.31,-6.2,-0.76
1969-10-02,811.84,792.21,821.31,4.95,0.61
1969-10-03,808.41,792.22,821.27,-3.43,-0.42
1969-10-06,809.4,792.22,821.23,0.99,0.12
1969-10-07,806.23,792.23,821.06,-3.17,-0.39
1969-10-08,802.2,792.23,820.88,-4.03,-0.5
1969-10-09,803.79,792.24,820.88,1.59,0.2
1969-10-10,806.96,792.24,820.87,3.17,0.39
1969-10-13,819.3,792.25,820.87,12.34,1.53
1969-10-14,832.43,792.27,820.87,13.13,1.6
1969-10-15,830.06,792.29,820.88,-2.37,-0.28
1969-10-16,838.77,792.31,820.88,8.71,1.05
1969-10-17,836.06,792.32,821.06,-2.71,-0.32
1969-10-20,839.23,792.34,821.23,3.17,0.38
1969-10-21,846.88,792.36,821.27,7.65,0.91
1969-10-22,860.35,792.39,821.31,13.47,1.59
1969-10-23,855.73,792.42,821.31,-4.62,-0.54
1969-10-24,862.26,792.45,821.31,6.53,0.76
1969-10-27,860.28,792.47,821.33,-1.98,-0.23
1969-10-28,855.86,792.5,821.35,-4.42,-0.51
1969-10-29,848.34,792.52,821.5,-7.52,-0.88
1969-10-30,850.51,792.55,821.66,2.17,0.26
1969-10-31,855.99,792.57,821.7,5.48,0.64
1969-11-03,854.54,792.6,821.75,-1.45,-0.17
1969-11-04,853.48,792.62,822.12,-1.06,-0.12
1969-11-05,854.08,792.65,822.49,0.6,0.07
1969-11-06,855.2,792.67,822.54,1.12,0.13
1969-11-07,860.48,792.7,822.58,5.28,0.62
1969-11-10,863.05,792.73,822.64,2.57,0.3
1969-11-11,859.75,792.76,822.7,-3.3,-0.38
1969-11-12,855.99,792.78,822.74,-3.76,-0.44
1969-11-13,849.85,792.81,822.77,-6.14,-0.72
1969-11-14,849.26,792.83,822.86,-0.59,-0.07
1969-11-17,842.53,792.85,822.95,-6.73,-0.79
1969-11-18,845.17,792.87,822.97,2.64,0.31
1969-11-19,839.96,792.89,822.99,-5.21,-0.62
1969-11-20,831.18,792.91,823.17,-8.78,-1.05
1969-11-21,823.13,792.92,823.13,-8.05,-0.97
1969-11-24,812.9,792.93,823.06,-10.23,-1.24
1969-11-25,807.29,792.93,822.99,-5.61,-0.69
1969-11-26,810.52,792.94,822.97,3.23,0.4
1969-11-28,812.3,792.95,822.95,1.78,0.22
1969-12-01,805.04,792.95,822.86,-7.26,-0.89
1969-12-02,801.35,792.96,822.77,-3.69,-0.46
1969-12-03,793.36,792.96,822.74,-7.99,-1.0
1969-12-04,796.53,792.96,822.7,3.17,0.4
1969-12-05,793.03,792.96,822.64,-3.5,-0.44
1969-12-08,785.04,792.95,822.58,-7.99,-1.01
1969-12-09,783.79,792.95,822.54,-1.25,-0.16
1969-12-10,783.99,792.95,822.49,0.2,0.03
1969-12-11,783.53,792.94,822.12,-0.46,-0.06
1969-12-12,786.69,792.94,821.75,3.16,0.4
1969-12-15,784.05,792.94,821.7,-2.64,-0.34
1969-12-16,773.83,792.93,821.66,-10.22,-1.3
1969-12-17,769.93,792.92,821.5,-3.9,-0.5
1969-12-18,783.79,792.92,821.35,13.86,1.8
1969-12-19,789.86,792.91,821.33,6.07,0.77
1969-12-22,785.97,792.91,821.31,-3.89,-0.49
1969-12-23,783.79,792.91,821.31,-2.18,-0.28
1969-12-24,794.15,792.91,821.31,10.36,1.32
1969-12-26,797.65,792.91,821.27,3.5,0.44
1969-12-29,792.37,792.91,821.23,-5.28,-0.66
1969-12-30,794.68,792.91,821.06,2.31,0.29
1969-12-31,800.36,792.91,820.88,5.68,0.71
1970-01-02,809.2,792.92,820.88,8.84,1.1
1970-01-05,811.31,792.93,820.87,2.11,0.26
1970-01-06,803.66,792.93,820.87,-7.65,-0.94
1970-01-07,801.81,792.94,820.87,-1.85,-0.23
1970-01-08,802.07,792.94,820.87,0.26,0.03
1970-01-09,798.11,792.94,820.87,-3.96,-0.49
1970-01-12,790.52,792.94,820.71,-7.59,-0.95
1970-01-13,788.01,792.94,820.56,-2.51,-0.32
1970-01-14,787.16,792.94,820.55,-0.85,-0.11
1970-01-15,785.04,792.93,820.54,-2.12,-0.27
1970-01-16,782.6,792.93,820.39,-2.44,-0.31
1970-01-19,776.07,792.92,820.25,-6.53,-0.83
1970-01-20,777.85,792.92,820.25,1.78,0.23
1970-01-21,782.27,792.91,820.25,4.42,0.57
1970-01-22,786.1,792.91,820.18,3.83,0.49
1970-01-23,775.54,792.9,820.11,-10.56,-1.34
1970-01-26,768.88,792.89,819.97,-6.66,-0.86
1970-01-27,763.99,792.88,819.83,-4.89,-0.64
1970-01-28,758.84,792.87,819.82,-5.15,-0.67
1970-01-29,748.35,792.85,819.8,-10.49,-1.38
1970-01-30,744.06,792.83,819.69,-4.29,-0.57
1970-02-02,746.44,792.81,819.59,2.38,0.32
1970-02-03,757.46,792.8,819.55,11.02,1.48
1970-02-04,754.49,792.78,819.5,-2.97,-0.39
1970-02-05,750.26,792.77,819.43,-4.23,-0.56
1970-02-06,752.77,792.75,819.36,2.51,0.33
1970-02-09,755.68,792.74,819.33,2.91,0.39
1970-02-10,746.63,792.72,819.3,-9.05,-1.2
1970-02-11,757.33,792.7,819.19,10.7,1.43
1970-02-12,755.61,792.69,819.09,-1.72,-0.23
1970-02-13,753.3,792.67,819.0,-2.31,-0.31
1970-02-16,753.7,792.66,818.92,0.4,0.05
1970-02-17,747.43,792.64,818.74,-6.27,-0.83
1970-02-18,756.8,792.62,818.56,9.37,1.25
1970-02-19,757.92,792.61,818.36,1.12,0.15
1970-02-20,757.46,792.6,818.16,-0.46,-0.06
1970-02-24,754.42,792.58,818.16,-3.04,-0.4
1970-02-25,768.28,792.57,818.16,13.86,1.84
1970-02-26,764.45,792.56,818.11,-3.83,-0.5
1970-02-27,777.59,792.56,818.06,13.14,1.72
1970-03-02,780.23,792.55,818.05,2.64,0.34
1970-03-03,787.42,792.55,818.04,7.19,0.92
1970-03-04,788.15,792.55,818.01,0.73,0.09
1970-03-05,787.55,792.54,817.98,-0.6,-0.08
1970-03-06,784.12,792.54,817.96,-3.43,-0.44
1970-03-09,778.31,792.54,817.94,-5.81,-0.74
1970-03-10,779.7,792.53,817.61,1.39,0.18
1970-03-11,778.12,792.52,817.28,-1.58,-0.2
1970-03-12,776.47,792.52,817.19,-1.65,-0.21
1970-03-13,772.11,792.51,817.1,-4.36,-0.56
1970-03-16,765.05,792.5,816.99,-7.06,-0.91
1970-03-17,767.42,792.49,816.87,2.37,0.31
1970-03-18,767.95,792.48,816.79,0.53,0.07
1970-03-19,764.98,792.47,816.7,-2.97,-0.39
1970-03-20,763.66,792.46,816.7,-1.32,-0.17
1970-03-23,763.6,792.45,816.7,-0.06,-0.01
1970-03-24,773.76,792.44,816.59,10.16,1.33
1970-03-25,790.13,792.44,816.48,16.37,2.12
1970-03-26,791.05,792.44,816.35,0.92,0.12
1970-03-30,784.65,792.43,816.22,-6.4,-0.81
1970-03-31,785.57,792.43,816.15,0.92,0.12
1970-04-01,792.04,792.43,816.08,6.47,0.82
1970-04-02,792.37,792.43,816.06,0.33,0.04
1970-04-03,791.84,792.43,816.03,-0.53,-0.07
1970-04-06,791.18,792.43,815.97,-0.66,-0.08
1970-04-07,791.64,792.43,815.91,0.46,0.06
1970-04-08,791.64,792.43,815.79,0.0,0.0
1970-04-09,792.5,792.43,815.67,0.86,0.11
1970-04-10,790.46,792.43,815.57,-2.04,-0.26
1970-04-13,785.9,792.43,815.47,-4.56,-0.58
1970-04-14,780.56,792.42,815.39,-5.34,-0.68
1970-04-15,782.6,792.42,815.31,2.04,0.26
1970-04-16,775.87,792.41,815.3,-6.73,-0.86
1970-04-17,775.94,792.41,815.29,0.07,0.01
1970-04-20,775.87,792.4,815.11,-0.07,-0.01
1970-04-21,772.51,792.39,814.93,-3.36,-0.43
1970-04-22,762.61,792.38,814.91,-9.9,-1.28
1970-04-23,750.59,792.36,814.89,-12.02,-1.58
1970-04-24,747.29,792.35,814.6,-3.3,-0.44
1970-04-27,735.15,792.32,814.3,-12.14,-1.62
1970-04-28,724.33,792.3,814.3,-10.82,-1.47
1970-04-29,737.39,792.28,814.3,13.06,1.8
1970-04-30,736.07,792.25,814.26,-1.32,-0.18
1970-05-01,733.63,792.23,814.22,-2.44,-0.33
1970-05-04,714.56,792.2,814.18,-19.07,-2.6
1970-05-05,709.74,792.17,814.14,-4.82,-0.67
1970-05-06,718.39,792.14,814.0,8.65,1.22
1970-05-07,723.07,792.11,813.87,4.68,0.65
1970-05-08,717.73,792.09,813.83,-5.34,-0.74
1970-05-11,710.07,792.05,813.78,-7.66,-1.07
1970-05-12,704.59,792.02,813.76,-5.48,-0.77
1970-05-13,693.84,791.98,813.75,-10.75,-1.53
1970-05-14,684.79,791.94,813.67,-9.05,-1.3
1970-05-15,702.22,791.91,813.6,17.43,2.55
1970-05-18,702.81,791.87,813.58,0.59,0.08
1970-05-19,691.4,791.83,813.56,-11.41,-1.62
1970-05-20,676.55,791.79,813.51,-14.85,-2.15
1970-05-21,665.25,791.74,813.47,-11.3,-1.67
1970-05-22,662.17,791.69,813.38,-3.08,-0.46
1970-05-25,641.36,791.63,813.29,-20.81,-3.14
1970-05-26,631.16,791.57,813.26,-10.2,-1.59
1970-05-27,663.2,791.52,813.23,32.04,5.08
1970-05-28,684.15,791.48,813.19,20.95,3.16
1970-05-29,700.44,791.44,813.16,16.29,2.38
1970-06-01,710.36,791.41,813.12,9.92,1.42
1970-06-02,709.61,791.38,813.09,-0.75,-0.11
1970-06-03,713.86,791.35,813.06,4.25,0.6
1970-06-04,706.53,791.32,813.02,-7.33,-1.03
1970-06-05,695.03,791.28,812.99,-11.5,-1.63
1970-06-08,700.23,791.24,812.96,5.2,0.75
1970-06-09,700.16,791.21,812.93,-0.07,-0.01
1970-06-10,694.35,791.17,812.9,-5.81,-0.83
1970-06-11,684.42,791.13,812.86,-9.93,-1.43
1970-06-12,684.21,791.09,812.81,-0.21,-0.03
1970-06-15,687.36,791.05,812.8,3.15,0.46
1970-06-16,706.26,791.02,812.8,18.9,2.75
1970-06-17,704.68,790.98,812.55,-1.58,-0.22
1970-06-18,712.69,790.95,812.3,8.01,1.14
1970-06-19,720.43,790.93,812.09,7.74,1.09
1970-06-22,716.11,790.9,811.87,-4.32,-0.6
1970-06-23,698.11,790.86,811.86,-18.0,-2.51
1970-06-24,692.29,790.83,811.84,-5.82,-0.83
1970-06-25,693.59,790.79,811.84,1.3,0.19
1970-06-26,687.84,790.75,811.84,-5.75,-0.83
1970-06-29,682.91,790.71,811.82,-4.93,-0.72
1970-06-30,683.53,790.67,811.79,0.62,0.09
1970-07-01,687.64,790.63,811.61,4.11,0.6
1970-07-02,689.14,790.59,811.43,1.5,0.22
1970-07-06,675.66,790.54,811.37,-13.48,-1.96
1970-07-07,669.36,790.5,811.31,-6.3,-0.93
1970-07-08,682.09,790.46,811.28,12.73,1.9
1970-07-09,692.77,790.42,811.25,10.68,1.57
1970-07-10,700.1,790.39,811.05,7.33,1.06
1970-07-13,702.22,790.35,810.85,2.12,0.3
1970-07-14,703.04,790.32,810.81,0.82,0.12
1970-07-15,711.66,790.29,810.77,8.62,1.23
1970-07-16,723.44,790.26,810.75,11.78,1.66
1970-07-17,735.08,790.24,810.74,11.64,1.61
1970-07-20,733.91,790.22,810.63,-1.17,-0.16
1970-07-21,722.07,790.19,810.52,-11.84,-1.61
1970-07-22,724.67,790.17,810.21,2.6,0.36
1970-07-23,732.68,790.15,809.91,8.01,1.11
1970-07-24,730.22,790.13,809.77,-2.46,-0.34
1970-07-27,730.08,790.1,809.63,-0.14,-0.02
1970-07-28,731.45,790.08,809.6,1.37,0.19
1970-07-29,735.56,790.06,809.57,4.11,0.56
1970-07-30,734.73,790.04,809.49,-0.83,-0.11
1970-07-31,734.12,790.02,809.4,-0.61,-0.08
1970-08-03,722.96,789.99,809.4,-11.16,-1.52
1970-08-04,725.9,789.97,809.4,2.94,0.41
1970-08-05,724.81,789.94,809.39,-1.09,-0.15
1970-08-06,722.82,789.92,809.39,-1.99,-0.27
1970-08-07,725.7,789.89,809.39,2.88,0.4
1970-08-10,713.92,789.86,809.39,-11.78,-1.62
1970-08-11,712.55,789.84,809.3,-1.37,-0.19
1970-08-12,710.64,789.81,809.2,-1.91,-0.27
1970-08-13,707.35,789.77,809.19,-3.29,-0.46
1970-08-14,710.84,789.74,809.18,3.49,0.49
1970-08-17,709.06,789.71,809.15,-1.78,-0.25
1970-08-18,716.66,789.69,809.13,7.6,1.07
1970-08-19,723.99,789.66,808.93,7.33,1.02
1970-08-20,729.6,789.64,808.74,5.61,0.77
1970-08-21,745.41,789.62,808.58,15.81,2.17
1970-08-24,759.58,789.61,808.41,14.17,1.9
1970-08-25,758.97,789.6,808.21,-0.61,-0.08
1970-08-26,760.47,789.59,808.01,1.5,0.2
1970-08-27,759.79,789.58,807.99,-0.68,-0.09
1970-08-28,765.81,789.57,807.96,6.02,0.79
1970-08-31,764.58,789.56,807.75,-1.23,-0.16
1970-09-01,758.15,789.55,807.53,-6.43,-0.84
1970-09-02,756.64,789.53,807.41,-1.51,-0.2
1970-09-03,765.27,789.53,807.29,8.63,1.14
1970-09-04,771.15,789.52,807.29,5.88,0.77
1970-09-08,773.14,789.51,807.29,1.99,0.26
1970-09-09,766.43,789.5,807.23,-6.71,-0.87
1970-09-10,760.75,789.49,807.18,-5.68,-0.74
1970-09-11,761.84,789.48,807.18,1.09,0.14
1970-09-14,757.12,789.47,807.18,-4.72,-0.62
1970-09-15,750.55,789.46,807.12,-6.57,-0.87
1970-09-16,754.31,789.44,807.07,3.76,0.5
1970-09-17,757.67,789.43,807.02,3.36,0.45
1970-09-18,758.49,789.42,806.96,0.82,0.11
1970-09-21,751.92,789.41,806.92,-6.57,-0.87
1970-09-22,747.47,789.39,806.89,-4.45,-0.59
1970-09-23,754.38,789.38,806.56,6.91,0.92
1970-09-24,759.31,789.37,806.23,4.93,0.65
1970-09-25,761.77,789.35,806.23,2.46,0.32
1970-09-28,758.97,789.34,806.23,-2.8,-0.37
1970-09-29,760.88,789.33,806.23,1.91,0.25
1970-09-30,760.68,789.32,806.23,-0.2,-0.03
1970-10-01,760.68,789.31,806.13,0.0,0.0
1970-10-02,766.16,789.3,806.03,5.48,0.72
1970-10-05,776.7,789.3,806.03,10.54,1.38
1970-10-06,782.45,789.3,806.03,5.75,0.74
1970-10-07,783.68,789.29,806.02,1.23,0.16
1970-10-08,777.04,789.29,806.01,-6.64,-0.85
1970-10-09,768.69,789.28,805.87,-8.35,-1.07
1970-10-12,764.24,789.27,805.72,-4.45,-0.58
1970-10-13,760.06,789.26,805.63,-4.18,-0.55
1970-10-14,762.73,789.25,805.54,2.67,0.35
1970-10-15,767.87,789.24,805.52,5.14,0.67
1970-10-16,763.35,789.23,805.51,-4.52,-0.59
1970-10-19,756.5,789.22,805.28,-6.85,-0.9
1970-10-20,758.83,789.21,805.06,2.33,0.31
1970-10-21,759.65,789.2,805.05,0.82,0.11
1970-10-22,757.87,789.19,805.04,-1.78,-0.23
1970-10-23,759.38,789.18,804.87,1.51,0.2
1970-10-26,756.43,789.16,804.7,-2.95,-0.39
1970-10-27,754.45,789.15,804.66,-1.98,-0.26
1970-10-28,755.96,789.14,804.62,1.51,0.2
1970-10-29,753.56,789.13,804.48,-2.4,-0.32
1970-10-30,755.61,789.11,804.34,2.05,0.27
1970-11-02,758.01,789.1,804.07,2.4,0.32
1970-11-03,768.07,789.09,803.79,10.06,1.33
1970-11-04,770.81,789.09,803.78,2.74,0.36
1970-11-05,771.56,789.08,803.77,0.75,0.1
1970-11-06,771.97,789.07,803.71,0.41,0.05
1970-11-09,777.66,789.07,803.66,5.69,0.74
1970-11-10,777.38,789.07,803.62,-0.28,-0.04
1970-11-11,779.5,789.06,803.58,2.12,0.27
1970-11-12,768.0,789.06,803.46,-11.5,-1.48
1970-11-13,759.79,789.04,803.34,-8.21,-1.07
1970-11-16,760.13,789.03,803.05,0.34,0.04
1970-11-17,760.47,789.02,802.75,0.34,0.04
1970-11-18,754.24,789.01,802.62,-6.23,-0.82
1970-11-19,755.82,789.0,802.48,1.58,0.21
1970-11-20,761.57,788.99,802.35,5.75,0.76
1970-11-23,767.52,788.98,802.22,5.95,0.78
1970-11-24,772.73,788.97,802.21,5.21,0.68
1970-11-25,774.71,788.97,802.2,1.98,0.26
1970-11-27,781.35,788.97,802.13,6.64,0.86
1970-11-30,794.09,788.97,802.07,12.74,1.63
1970-12-01,794.29,788.97,802.02,0.2,0.03
1970-12-02,802.64,788.97,802.07,8.35,1.05
1970-12-03,808.53,788.98,802.13,5.89,0.73
1970-12-04,816.06,788.99,802.2,7.53,0.93
1970-12-07,818.66,789.0,802.21,2.6,0.32
1970-12-08,815.1,789.01,802.22,-3.56,-0.43
1970-12-09,815.24,789.02,802.35,0.14,0.02
1970-12-10,821.06,789.03,802.48,5.82,0.71
1970-12-11,825.92,789.05,802.56,4.86,0.59
1970-12-14,823.18,789.06,802.64,-2.74,-0.33
1970-12-15,819.62,789.07,802.69,-3.56,-0.43
1970-12-16,819.07,789.08,802.75,-0.55,-0.07
1970-12-17,822.15,789.09,803.05,3.08,0.38
1970-12-18,822.77,789.11,803.34,0.62,0.08
1970-12-21,821.54,789.12,803.46,-1.23,-0.15
1970-12-22,822.77,789.13,803.58,1.23,0.15
1970-12-23,823.11,789.14,803.62,0.34,0.04
1970-12-24,828.38,789.16,803.66,5.27,0.64
1970-12-28,830.91,789.17,803.71,2.53,0.31
1970-12-29,842.0,789.19,803.77,11.09,1.33
1970-12-30,841.32,789.21,803.78,-0.68,-0.08
1970-12-31,838.92,789.23,803.79,-2.4,-0.29
